dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroBanner_Product_NetContentEUOM|N||||||||||||||||R|N|en|Net Content|Net Content and Equivalent UOM|Banner|Label|100|Left|200|Left||||Active||NULL|PI165_DEC06_PC-Deriv-Rmv
netContent|Y||100|float|38|38|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|E|N|en|Net Content & UOM - Vendor|The amount of the product contained in the package, usually as claimed on the label. If a product’s net content can be represented in multiple values – please provide all values (e.g. laundry detergent – 150 fluid ounces 1.17 gallons, 96 loads).|Horizontal|Float|200|Left|200|Left||||Active||MANDATORY_BEFORE|PI171_Adding netContent back in
kroNetContentEquivalentUOMV12768|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12768|E|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|300|Left|200|Left||||Active||NULL|PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03
kroRequiredEquivalentUOMOverride|N|||boolean|||||||||||||E|N|en|Net Content Equivalent UOM Override|Override indicator for Net Content Equivalent UOM - VIP to Kroger: By selecting ‘Yes’ you are indicating the required EUOM for this item cannot be provided|Horizontal|Boolean|400|Left|200|Left||||Active||MANDATORY_BEFORE|PI165_DEC06_PC-Deriv-Rmv
kroEquivalentUOMQuantityOverride|N|||float|7|7|2|||M|uom|text||60|1|KRO_V10742|E|N|en|Net Content Equivalent UOM VIP to Kroger Override|Indicates Kroger required EUOM. Please complete class popup attributes in order to obtain Kroger required EUOM|Horizontal|Float|500|Left|200|Left||||Active||NULL|PI165_DEC06_PC-Deriv-Rmv
kroBanner_Product_Description|N||||||||||||||||R|N|en|Product Description|Product Description|Banner|Label|600|Left|200|Left||||Active||NULL|PI163_02
kroAssortmentPlanName|N|||text||50|1||||||||||E|N|en|Assortment Plan Name|Identify the Assortment Plan Name|Horizontal|Text|700|Left|200|Left||||Active||NULL|PI164_05
kroColorV10825|Y||100|text||60|1|N|KRO_V10825||||||||E|N|en|Color|Indicates the color of the trade item.|Horizontal|Multi_Select_List|800|Left|200|Left||||Active||MANDATORY_BEFORE|PI163_02
kroOtherColor|Y||100|text||100|1|N|||||||||E|N|en|Other Color|Indicates additional potential colors not included on the valid value list for attribute 588 Color.|Horizontal|Text|900|Left|200|Left||||Active||NULL|PI164_05
kroFreestandMountedV11407|Y||10|text||60|1||KRO_V11407||||||||E|N|en|Freestanding/Mounted|The descriptive term that is used by the product manufacturer to identify whether the product is freestanding or a mounted fixture.|Horizontal|Multi_Select_List|1000|Left|200|Left||||Active||NULL|PI163_02
kroSizeDescriptionV11494|N||1|text||60|1||KRO_V11494||||||||E|N|en|Size Description|A descriptive term used to identify the size of the product.|Horizontal|Dropdown|1100|Left|200|Left||||Active||MANDATORY_BEFORE|PI164_05
kroSoldAsPartOfASet|N|||boolean|||||||||||||E|N|en|Sold as Part of a Set|Identifies whether or not the product is part of a set.|Horizontal|Boolean|1200|Left|200|Left||||Active||MANDATORY_BEFORE|PI163_02
kroSuctionCupsIncluded|N|||boolean|||||||||||||E|N|en|Suction Cups Included|Identifies whether or not suction cups are included.|Horizontal|Boolean|1300|Left|200|Left||||Active||NULL|PI163_02
kroModelNoStyleNoStockCode|N|||text||15|1||||||||||E|N|en|Supplier Style#/Model#|Style or model number assigned by the product supplier mainly for general merchandise items e.g. Television|Horizontal|Text|1400|Left|200|Left||||Active||MANDATORY_BEFORE|PI164_05, (bharter)PI11.x CR Appendix B
kroOtherTypeOfBaseMaterial|N|||text||100|1|N|||||||||E|N|en|Other Type of Base Material|The descriptive term that is used by the product manufacturer to identify the type of material from which the product is made.|Horizontal|text|1500|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfBaseMaterialV11408|N|||text||60|1||KRO_V11408||||||||E|N|en|Type of Base Material|The descriptive term that is used by the product manufacturer to identify the type of material from which the product is made.|Horizontal|Dropdown|1600|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfBathroomAccessoryV11402|N|||text||60|1||KRO_V11402||||||||E|N|en|Type of Bathroom Accessory|The descriptive term that is used by the product manufacturer to identify the type of bathroom accessory.|Horizontal|Dropdown|1700|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfBathroomFurnitureV11403|N|||text||60|1||KRO_V11403||||||||E|N|en|Type of Bathroom Furniture|The descriptive term that is used by the product manufacturer to identify the type of bathroom furniture.|Horizontal|Dropdown|1800|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfBathroomHardwareV11404|N|||text||60|1||KRO_V11404||||||||E|N|en|Type of Bathroom Hardware|The descriptive term that is used by the product manufacturer to identify the type of bathroom hardware.|Horizontal|Dropdown|1900|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfBathroomItemV11400|N|||text||60|1||KRO_V11400||||||||E|N|en|Type of Bathroom Item|Identify the type of bathroom item.|Horizontal|Dropdown|2000|Left|200|Left||||Active||MANDATORY_BEFORE|PI163_02
kroTypeOfBathroomRugV11406|N|||text||60|1||KRO_V11406||||||||E|N|en|Type of Bathroom Rug|The descriptive term that is used by the product manufacturer to identify the type of bathroom rug.|Horizontal|Dropdown|2100|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfBathroomUtilityOrganizerV11405|N|||text||60|1||KRO_V11405||||||||E|N|en|Type of Bathroom Utility/Organizer|The descriptive term that is used by the product manufacturer to identify the type of bathroom utility or organizer.|Horizontal|Dropdown|2200|Left|200|Left||||Active||NULL|PI163_02
kroTypeOfTowelV11401|N|||text||60|1||KRO_V11401||||||||E|N|en|Type of Towel|The descriptive term that is used by the product manufacturer to identify the type of towel.|Horizontal|Dropdown|2300|Left|200|Left||||Active||NULL|PI163_02
kroBanner_Product_Processing|N||||||||||||||||R|N|en|Product Processing|Product Processing|Banner|Label|2400|Left|200|Left||||Active||NULL|PI163_02
kroDesignOrPrintV11113|N|||text||60|1||KRO_V11113||||||||E|N|en|Design or Print On Product|Pattern or theme on products|Horizontal|Dropdown|2500|Right|200|Left||||Active||MANDATORY_BEFORE|PI163_02
kroOtherSizeDescription|N|||text||100|1||||||||||E|N|en|Other Size Description|Identify the other size of the product.|Horizontal|Text|2600|Left|200|Left||||Active||NULL|PI164_05
