dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
textileMaterial|N||||||||||||||||E|N|en|Textile Material Link|Textile Material Link|Horizontal|FLEX_POPUP|2100|Left|200|Left||||Active||NULL|MJR3
wmBabyFabricCareInstructions|Y||3|text||4000|1||||||||||E|N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|2200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyMinimumWeight|N|||float|30|30|15|||M|uom|text||60|1|WMWeight1UOMVV|E|N|en|Minimum Weight|Especially for use with outdoor play structures. Example: 5 lb; 8 lb (Please select a value from the drop-down below)|Horizontal|Float|2300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyMaximumWeight|N|||float|30|30|15|||M|uom|text||60|1|WMWeight1UOMVV|E|N|en|Maximum Weight|Especially for use with outdoor play structures. Example: 220 lb (Please select a value from the drop-down below)|Horizontal|Float|2400|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyMinimumRecommendedAge|N|||float|30|30|15|||M|uom|text||60|1|WMRecommendedAgeUOMVV|E|N|en|Minimum Recommended Age|Example: 3 years; 5 years (Please select a value from the drop-down below)|Horizontal|Float|2500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyMaximumRecommendedAge|N|||float|30|30|15|||M|uom|text||60|1|WMRecommendedAgeUOMVV|E|N|en|Maximum Recommended Age|Example: 6 months; 1 year (Please select a value from the drop-down below)|Horizontal|Float|2600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyIsMadeFromRecycledMaterial|N|||boolean|||||||||||||E|N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|2700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmRecycledMaterialContent/wmBabyRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||E|N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|2800|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
totalRecyclableContentPercentage|N|||float|5|5|2||||||||||E|N|en|Total Recycled Content %|totalRecyclableContent<br>Qualifier: FFC002<br>Refer to IM Participant Dictionary for more information regarding this field.|Horizontal|Float|2900|Left|200|Left||||Active||NULL|PIMJR3 Update
wmBabyCondition|N|||text||4000|1||||||||||E|N|en|Condition|For refurbished items; used for non-perishables|Horizontal|Text|3000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyPattern|Y||3|text||4000|1||||||||||E|N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif. Example: Floral; Plaid; Paisley (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|3100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyCharacter|Y||3|text||4000|1||||||||||E|N|en|Character|A person or entity portrayed in print or visual media. A character might be a fictional personality or an actual living person. Example: Dora the Explorer; SpongeBob SquarePants (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|3200|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyOccasion|Y||3|text||4000|1||||||||||E|N|en|Occasion|The particular target time, event, or holiday for the product Example: Halloween; Christmas; Wedding; Anniversary (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|3300|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
unitsPerTradeItem|Y||100|float|15|15|15|||M|uom|text||5|2|uom|E|N|en|Units Per Trade Item|Number of units per Trade Item.|Horizontal|Float|3400|Left|200|Left|30|||Active||NULL|48
wmBabyIsPersonalizable|N|||boolean|||||||||||||E|N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc.  |Horizontal|Boolean|3500|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmBabyIsPortable|N|||boolean|||||||||||||E|N|en|Is Portable|Is the item portable?|Horizontal|Boolean|3600|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmBabyIsReusable|N|||boolean|||||||||||||E|N|en|Is Reusable|Indicates the item can be used more than once. |Horizontal|Boolean|3700|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmBabyIsDisposable|N|||boolean|||||||||||||E|N|en|Is Disposable|Indicates the item is intended for single use.|Horizontal|Boolean|3800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmBabyIsFairTrade|N|||boolean|||||||||||||E|N|en|Is Fair Trade|Indicates that the item is certified to be fairly traded. |Horizontal|Boolean|3900|Left|200|Left||||Active||NULL|Walmart_Initial_Load
wmBabyOrganicCertifications|Y||3|text||4000|1||||||||||E|N|en|Organic Certifications|Indicates that the item is certified organic by designating the certifying agent. |Horizontal|Text|4000|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabySport|Y||3|text||4000|1||||||||||E|N|en|Sport|If the game is sports-related, please provide the specific sport.<br> Example: Hiking; Wrestling; Olympic Sports; Cycling; Surfing; Basketball; Baseball; Rowing; Dance  Fitness (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|4100|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
avp/displayScreenType|Y||3|text||70|1|N|||||||||E|N|en|Display Screen Type|displayScreenType<br>Qualifier: AVP218<br>Describes the type of display the product projects.|Horizontal|Text|4200|Left|200|Left||||Active||NULL|AVP
wmBabyScreenSize|N|||float|30|30|15|||M|uom|text||60|1|WMScreenSize2UOMVV|E|N|en|Screen Size|Typically measured on the diagonal in inches. Example: 42 in; 110 in; 5.6 in (Please select a value from the drop-down below)|Horizontal|Float|4300|Left|200|Left||||Active||NULL|Walmart_Initial_Load
avp/quantityOfAudioChannels|N|||text||70|1|N|||||||||E|N|en|Quantity Of Audio Channels|quantityOfAudioChannels<br>Qualifier: AVP561<br>Indicates the product's number of channels for the audio system.|Horizontal|Text|4400|Left|200|Left||||Active||NULL|AVP
wmBabyRecommendedUses|Y||3|text||4000|1||||||||||E|N|en|Recommended Uses|Further clarification of what is the item may be used for.|Horizontal|Text|4500|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmBabyDiaposableBabydiaperType|Y||3|text||4000|1||||||||||E|N|en|Disposable Baby diaper Type|Type of disposable diaper|Horizontal|Text|4600|Left|200|Left|200|||Active||NULL|Walmart_Initial_Load
wmStrollersStrollerType|N|||text||4000|1||||||||||E|N|en|Stroller Type|Example: Lightweight; Full-Size; Jogger (Please enter text with 4000 character max)|Horizontal|Text|4700|Left|200|Left|200|||Active||MANDATORY_BEFORE|Walmart_Initial_Load
wmStrollersSeatingCapacity|N|||integer||7|1||||||||||E|N|en|Seating Capacity|The number of people that can be accommodated by the available seats of an item.|Horizontal|Integer|4800|Left|200|Left||||Active||NULL|Walmart_Initial_Load
