dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
targetMarket|N|||text||2|1|N|StandardCountryCodes||||||||R|N|en|Target Market|The target market indicates the country where the trade item is available for sale. Combination of this field +GTIN+GLN uniquely identifies a trade item. Default is US.|Horizontal|Dropdown|100|Left|200|Left||||Active||MANDATORY_BEFORE|PI172_IM711_Aug11, PI30_IM721_NOV03
gtinName|Y|||text||140|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|GTIN Name|The name of the trade item as it appears on the package, plus any key identifying words to help 1SYNC Item Management users to easily distinguish trade items.|Horizontal|Text|200|Left|200|Left||||Active||NULL|PI173_IM711_Aug01
productType|N|||text||80|1|N|ProductTypeCodes_hub||||||||E|N|en|Product Type|Describes the hierarchical level of the trade item (e.g. each, case, pallet, etc.).|Horizontal|Dropdown|300|Left|200|Left||||Active||MANDATORY_BEFORE|1.5.2CTX;
brandName|N|||text||70|1|N|||||||||E|N|en|Brand Name|The brand name for the product recognized by the consumer.|Horizontal|Text|400|Left|200|Left|40|||Active||MANDATORY_BEFORE|PI173_IM711_Aug01
productDescription|Y|||text||200|1|N||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Product Description|An understandable and usable description of the product using brand name and other descriptors. This attribute should be populated with as little abbreviation as possible while keeping to a reasonable length.|Horizontal|Text|500|Left|200|Left|100|||Active||MANDATORY_BEFORE|PI173_IM711_Aug01
functionalName|Y|||text||70|1|N||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Functional Name|Is the "Functional Name" of the trade item. Describes use of the product or service by the consumer. Should help clarify the product classification associated with the GTIN.|Horizontal|Text|600|Left|200|Left||||Active||MANDATORY_BEFORE|DeCA phase 2
totalQuantityOfNextLowerTradeItem|N|||integer||6|1||||||||||E|N|en|Qty of Next Level Item(s)|The total number of next lower level products contained within this specific product hierarchy level (e.g. – CASE product type contains 24 consumer units, the qty of next level items = 24).|Horizontal|Integer|700|Left|200|Left||||Active||MANDATORY_BEFORE|PI173_IM711_Aug01
informationProviderGLN|N|||text||13|1|N|||||||||E|N|en|Information Provider GLN|The GLN of the organization responsible for the validity of the item information being supplied.|Horizontal|Text|800|Left|200|Left||||Active||NULL|PI173_IM711_Aug01
manufacturer|N||||||||||||||||E|N|en|Manufacturer Link|Party name and identification information for the manufacturer of the trade item.|Horizontal|FLEX_POPUP|850|Left|200|Left||||Active||NULL|DeCA phase 2
referencedTradeItem/referencedTradeItemGTIN|N|referencedTradeItem|100|text||14|14||||||||||E|N|en|Referenced Trade Item GTIN|Referenced Trade Item GTIN|LoopGroup|Text|900|Left|200|Left||||Active||NULL|MJR3
